"SYNONYM_NAME"	"COLUMN_NAME"	"OWNER"	"OWNER_1"
"V_HIST_ANEK_G0"	"AWSYS"	"RAWB_FAC"	"RAWO_G0"
"V_HIST_ANEK_G0"	"PBUKR"	"RAWB_FAC"	"RAWO_G0"
"V_HIST_ANEK_G0"	"VORGN"	"RAWB_FAC"	"RAWO_G0"
"V_HIST_ANEK_G0"	"LDGRP"	"RAWB_FAC"	"RAWO_G0"
"V_HIST_ANEK_G0"	"DOCUMENT_UUID"	"RAWB_FAC"	"RAWO_G0"
"V_HIST_ANEK_G0"	"TRANSACTION_UUID"	"RAWB_FAC"	"RAWO_G0"
"V_HIST_ANEK_G0"	"TECH_TOKEN_SOURCESYSTEM"	"RAWB_FAC"	"RAWO_G0"
"V_HIST_ANEK_G0"	"TECH_NAME_SOURCESYSTEM"	"RAWB_FAC"	"RAWO_G0"
"V_HIST_ANEK_G0"	"TECH_TIMESTAMP"	"RAWB_FAC"	"RAWO_G0"
"V_HIST_ANEK_G0"	"TECH_DML_FLAG"	"RAWB_FAC"	"RAWO_G0"
"V_HIST_ANEK_G0"	"TECH_TIMESTAMP_NUMBER"	"RAWB_FAC"	"RAWO_G0"
"V_HIST_ANEK_G0"	"RDIF_TECH_TIMESTAMP"	"RAWB_FAC"	"RAWO_G0"
"V_HIST_ANEK_G0"	"RDIF_TECH_TIMESTAMP_NUMBER"	"RAWB_FAC"	"RAWO_G0"
